This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 350
CacheID: 1454
Query: public static BNode parseBNode(String nTriplesBNode,ValueFactory valueFactory) throws IllegalArgumentException { _EL_   if (nTriplesBNode.startsWith("_:")) { _EL_     return valueFactory.createBNode(nTriplesBNode.substring(2)); _EL_   } _EL_  else { _EL_     throw new IllegalArgumentException("Not a legal N-Triples Blank Node: " + nTriplesBNode); _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	345	False	determine if the string - value of a node is whitespace
2	346	False	creates a new status panel .
3	347	False	open the pds file .
4	348	False	deregisters a spring from this basespringsystem , so it won ' t be iterated anymore .
5	349	False	returns current log file .
6	350	True	parses an n - triples bnode , creates an object for it using the supplied valuefactory and returns this object .
7	351	False	resets the psr list .
8	352	False	sorts the specified array in ascending numerical order .
9	353	False	close this popup menu .
10	354	False	remove an object from the map .
11	355	False	expand the view vertically to the size of the crosssize ( considering the view margins )

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	9.713058457464895	6 (correct)	1	9.790014699045694	6 (correct)
2	10.03328889113678	5	2	10.129213386388454	5
3	10.03398577738295	2	3	10.16228086226322	2
4	10.104115215925507	7	4	10.387340347935762	7
5	10.291227347793935	9	5	10.630986242211229	10
6	10.518049253999001	10	6	10.638461294400699	9
7	10.643937839009753	8	7	10.790818585066937	3
8	10.676260365352048	3	8	10.843443983658274	8
9	11.159167176221622	4	9	11.262805116150593	4
10	11.23131649303407	11	10	11.39344641173895	11
11	12.815481668795368	1	11	12.886711086931282	1



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
