This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 579
CacheID: 1638
Query: public void assertDurationIsInRange(long expectedMillis){ _EL_   long minimum=(long)((double)expectedMillis * 0.90); _EL_   long maximum=Math.max((long)((double)expectedMillis * 1.10),10); _EL_   long waitMillis=Math.max(expectedMillis * 10,10); _EL_   long duration=getDurationMillis(waitMillis); _EL_   if (duration < minimum) { _EL_     Assert.fail("expected duration: " + expectedMillis + " minimum duration: "+ minimum+ " actual duration too short: "+ duration); _EL_   } _EL_  else   if (duration > maximum) { _EL_     Assert.fail("expected duration: " + expectedMillis + " maximum duration: "+ maximum+ " actual duration too long: "+ duration); _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	574	False	add a typed array to the config
2	575	False	adds the sub action .
3	576	False	fills the entry tree map with entries from the block .
4	577	False	checks if right hand collection has atleast one same item as left hand collection .
5	578	False	for keyboard mode , processes key events .
6	579	True	asserts that the actual duration is within 10 % of the given expected time .
7	580	False	log a discrepancy in the data .
8	581	False	creates a new fieldbodyimg datatype .
9	582	False	initializes this abstractresource with the given mimetype .
10	583	False	creates a parameters object for the given main - method arguments .
11	584	False	respond to or initiate an smp negotiation

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.65577373961496	6 (correct)	1	7.999942024114375	6 (correct)
2	8.000149667546948	3	2	8.145212721442075	3
3	8.150849467232614	10	3	8.408363032543587	10
4	8.383967927815203	9	4	8.6046396267543	9
5	8.43598667425105	8	5	8.613690238022178	8
6	8.563886662983636	5	6	8.668623634401714	5
7	8.64839411653923	4	7	8.798134678544521	7
8	8.69424371370809	7	8	8.829970060319363	4
9	8.812970867856546	2	9	8.875829326752052	2
10	10.078165250612537	1	10	10.23850844386225	1
11	10.230533873580157	11	11	10.389475828234337	11



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
