This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 441
CacheID: 1531
Query: private void runInitScriptIfRequired(String url,Connection connection) throws SQLException { _EL_   Matcher matcher=INITSCRIPT_MATCHING_PATTERN.matcher(url); _EL_   if (matcher.matches()) { _EL_     String initScriptPath=matcher.group(2); _EL_     try { _EL_       URL resource=Resources.getResource(initScriptPath); _EL_       String sql=Resources.toString(resource,Charsets.UTF_8); _EL_       ScriptUtils.executeSqlScript(connection,initScriptPath,sql); _EL_     } _EL_  catch (    IOException|IllegalArgumentException e) { _EL_       LOGGER.warn("Could not load classpath init script: {}",initScriptPath); _EL_       throw new SQLException("Could not load classpath init script: " + initScriptPath,e); _EL_     } _EL_ catch (    ScriptException e) { _EL_       LOGGER.error("Error while executing init script: {}",initScriptPath,e); _EL_       throw new SQLException("Error while executing init script: " + initScriptPath,e); _EL_     } _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	436	False	parse the sql statement and locate any placeholders or named parameters .
2	437	False	writes a long at the specified offset from this native object ' s base address .
3	438	False	generate a salt for use with the bcrypt . hashpw ( ) method .
4	439	False	if possible , validate the given key ' s hashcode against any that was returned by the peer .
5	440	False	function to format amount into to indaian rupees format
6	441	True	run an init script from the classpath .
7	442	False	parse an integer located between 2 given offsets in a string
8	443	False	prints an object to this output stream and then terminates the line .
9	444	False	check that all the elements are real numbers .
10	445	False	init the keyboard buttons ( onclicklistener )
11	446	False	determine the path to the file relative to the given directory path .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.061682351589695	6 (correct)	1	7.467018482252664	6 (correct)
2	7.798874292890385	10	2	8.291380599792978	1
3	7.823626745062176	3	3	8.337116270155931	3
4	8.054864196926852	1	4	8.386232442968673	10
5	8.078331992857445	11	5	8.53993550832257	11
6	8.251881310863949	5	6	8.686931320771542	5
7	8.477147166664237	9	7	9.05417528599115	9
8	8.901086315976169	7	8	9.300919393684369	7
9	9.078125409054758	8	9	9.611984588385045	8
10	9.450133409820005	4	10	9.958784717823077	4
11	10.124174133153502	2	11	10.605072141722957	2



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
