This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 1 vs 1)
Key: 1740
CacheID: 2543
Query: public static double probToLogOdds(double prob){ _EL_   if (gr(prob,1) || (sm(prob,0))) { _EL_     throw new IllegalArgumentException("probToLogOdds: probability must " + "be in [0,1] " + prob); _EL_   } _EL_   double p=SMALL + (1.0 - 2 * SMALL) * prob; _EL_   return Math.log(p / (1 - p)); _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	1735	False	commits the local transaction .
2	1736	False	only adds the objectclass if it hasn ' t already been added .
3	1737	False	populate the area list by ward
4	1738	False	parse a domain name starting at the current offset and moving the input stream pointer past this domain name ( even if cross references occure ) .
5	1739	False	concatenates a simplestring and a char
6	1740	True	returns the log - odds for a given probabilitiy .
7	1741	False	signals a waiting take .
8	1742	False	fill a tree which specifies a feature hierarchy but no corresponding units .
9	1743	False	return the number of nodes in the is way
10	1744	False	adds a host to the blacklist .
11	1745	False	method to add a node to the dag .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	8.348269769768814	6 (correct)	1	8.448725098457354	6 (correct)
2	9.049272366535392	2	2	9.173170454233485	2
3	9.087274679418082	11	3	9.263487112516017	11
4	9.573177525764118	4	4	9.701462102659537	4
5	9.66525204354005	9	5	9.775822721101212	9
6	9.679260216448947	1	6	9.784207761041717	7
7	9.691311982461581	7	7	9.845606327602386	1
8	9.764225290132387	10	8	9.990222586801423	10
9	10.009221495813685	5	9	10.246733745274096	5
10	10.319255181440136	8	10	10.54707284221054	8
11	11.779454248334313	3	11	11.946724248425168	3



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
