This query existed in database! 
GraphCodeBERT+PropMiner draws GraphCodeBERT! (augment top-K vs original top-K: 3 vs 3)
Key: 5803
CacheID: 5709
Query: private void removeObservedFile(String localPath){ _EL_   File file=new File(localPath); _EL_   String parentPath=file.getParent(); _EL_   FolderObserver observer=mFolderObserversMap.get(parentPath); _EL_   if (observer != null) { _EL_     observer.stopWatching(file.getName()); _EL_     if (observer.isEmpty()) { _EL_       mFolderObserversMap.remove(parentPath); _EL_       Log_OC.d(TAG,"Observer removed for parent folder " + parentPath + "/"); _EL_     } _EL_   } _EL_  else { _EL_     Log_OC.d(TAG,"No observer to remove for path " + localPath); _EL_   } _EL_ } _EL_ 
Candidate (Original):
CodeID	IndexInDatabase	isCorrect	CandText
1	5798	False	calls an event with the given details .
2	5799	False	returns the best configuration of a particular resource given a set of multiple configurations of the same resource .
3	5800	False	compares the two strings .
4	5801	False	execute shell commands , default return result msg
5	5802	False	populates a ( segmented ) blob using the fill _ binary _ blob stored procedure
6	5803	True	unregisters a local file from being observed for changes .
7	5804	False	makes the object immutable
8	5805	False	appending the is null operator clause .
9	5806	False	remove all mappings from this cache .
10	5807	False	update the favorite ui state
11	5808	False	appends all of the elements in the specified collection that are not already contained in this list , to the end of this list , in the order that they are returned by the specified collection ' s iterator .

Results:
Org-Rank	Org-Score	Org-ID	Aug-Rank	Aug-Score	Aug-ID
1	7.740612574655383	1	1	8.058841968911064	1
2	7.809040020555862	10	2	8.120763301665585	10
3	7.903371301664166	6 (correct)	3	8.132425819466402	6 (correct)
4	7.974597939462194	8	4	8.303616044065098	8
5	8.097382069302721	9	5	8.39169596994754	9
6	8.503099763060915	4	6	8.722557589827481	4
7	8.639733528425214	5	7	8.888522806172464	5
8	8.640835123117022	2	8	9.094421296867978	2
9	8.676498669723426	3	9	9.130506416801746	3
10	10.220371829330837	7	10	10.541221003641096	7
11	10.792663958349006	11	11	11.117821970812438	11



# Step 1 (get nl-pl embbedding (like GraphCodeBERT) of query and candidates with dimensions = 768):
